##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.452181  	34.338367 
401.887493  	29.069643 
403.322806  	23.621064 
404.758118  	28.082464 
406.193431  	35.302754 
407.628743  	37.113765 
409.064056  	36.200292 
410.499368  	35.686649 
411.934681  	32.490342 
413.369993  	28.703714 
414.805306  	28.985855 
416.240618  	31.163793 
417.675931  	37.396796 
419.111243  	46.171886 
420.546556  	40.844532 
421.981868  	38.998487 
423.417180  	41.014518 
424.852493  	42.365466 
426.287805  	41.681380 
427.723118  	38.847466 
429.158430  	36.073367 
430.593743  	34.064326 
432.029055  	32.993960 
433.464368  	34.419433 
434.899680  	35.770294 
436.334993  	35.296107 
437.770305  	34.172231 
439.205618  	32.311225 
440.640930  	33.979303 
442.076243  	38.246352 
443.511555  	38.088105 
444.946868  	36.451603 
446.382180  	35.286715 
447.817493  	31.657281 
449.252805  	29.739251 
450.688118  	29.974971 
452.123430  	29.042307 
453.558742  	30.076387 
454.994055  	32.631042 
456.429367  	33.864182 
457.864680  	34.193493 
459.299992  	33.479181 
460.735305  	32.235072 
462.170617  	33.304662 
463.605930  	33.142194 
465.041242  	31.590544 
466.476555  	33.734614 
467.911867  	36.075747 
469.347180  	32.640005 
470.782492  	29.952444 
472.217805  	30.478366 
473.653117  	31.283693 
475.088430  	32.539488 
476.523742  	32.611923 
477.959055  	31.465646 
479.394367  	31.097299 
480.829680  	29.599328 
482.264992  	28.080863 
483.700304  	28.495789 
485.135617  	28.480351 
486.570929  	28.201522 
488.006242  	27.863232 
489.441554  	27.713022 
490.876867  	28.971893 
492.312179  	29.165026 
493.747492  	28.881372 
495.182804  	29.754504 
496.618117  	29.787899 
498.053429  	30.702214 
499.488742  	32.336243 
500.924054  	31.748093 
502.359367  	31.674292 
503.794679  	32.147250 
505.229992  	31.711522 
506.665304  	32.259899 
508.100617  	32.057012 
509.535929  	31.574948 
510.971242  	32.886915 
512.406554  	33.085174 
513.841866  	32.060259 
515.277179  	31.491996 
516.712491  	30.808253 
518.147804  	30.881839 
519.583116  	31.065885 
521.018429  	31.082622 
522.453741  	31.515605 
523.889054  	31.073106 
525.324366  	30.789244 
526.759679  	31.124784 
528.194991  	30.471471 
529.630304  	30.399558 
531.065616  	30.477285 
532.500929  	29.519773 
533.936241  	29.230762 
535.371554  	29.341962 
536.806866  	29.711192 
538.242179  	30.715867 
539.677491  	31.306548 
541.112804  	32.702190 
542.548116  	34.666976 
543.983428  	35.155766 
545.418741  	35.545811 
546.854053  	36.161436 
548.289366  	36.347332 
549.724678  	37.276504 
551.159991  	38.069449 
552.595303  	38.255008 
554.030616  	38.463993 
555.465928  	38.433402 
556.901241  	38.780753 
558.336553  	38.924404 
559.771866  	38.391248 
561.207178  	38.728976 
562.642491  	39.049827 
564.077803  	38.958662 
565.513116  	39.960085 
