##TITLE=No Description
##DATA TYPE=INFRARED SPECTRUM
##XUNITS=1/CM
##YUNITS=%T
400.452181  	70.412336 
401.887493  	63.975992 
403.322806  	63.163046 
404.758118  	66.270308 
406.193431  	73.070916 
407.628743  	76.006526 
409.064056  	76.676683 
410.499368  	75.965807 
411.934681  	69.964496 
413.369993  	64.901713 
414.805306  	62.610665 
416.240618  	61.540508 
417.675931  	66.329386 
419.111243  	73.497036 
420.546556  	63.003570 
421.981868  	65.549744 
423.417180  	68.647872 
424.852493  	72.442045 
426.287805  	78.173929 
427.723118  	76.019944 
429.158430  	72.326769 
430.593743  	72.224067 
432.029055  	69.459673 
433.464368  	67.801398 
434.899680  	68.412107 
436.334993  	66.800373 
437.770305  	66.805461 
439.205618  	68.504363 
440.640930  	70.873913 
442.076243  	72.708631 
443.511555  	69.965363 
444.946868  	68.816322 
446.382180  	69.936303 
447.817493  	69.348658 
449.252805  	67.292779 
450.688118  	63.634483 
452.123430  	64.149956 
453.558742  	70.147111 
454.994055  	71.291658 
456.429367  	72.572434 
457.864680  	76.069871 
459.299992  	73.765084 
460.735305  	69.875624 
462.170617  	64.871645 
463.605930  	63.510977 
465.041242  	68.053055 
466.476555  	67.826081 
467.911867  	66.266626 
469.347180  	67.294104 
470.782492  	62.954965 
472.217805  	61.272421 
473.653117  	66.882274 
475.088430  	66.957559 
476.523742  	64.849621 
477.959055  	65.203885 
479.394367  	66.399363 
480.829680  	68.560839 
482.264992  	69.349969 
483.700304  	67.605237 
485.135617  	66.632789 
486.570929  	66.533234 
488.006242  	66.600869 
489.441554  	67.140707 
490.876867  	67.602628 
492.312179  	67.292757 
493.747492  	66.552192 
495.182804  	66.135036 
496.618117  	66.025544 
498.053429  	66.336463 
499.488742  	66.617021 
500.924054  	65.929749 
502.359367  	66.022760 
503.794679  	67.188723 
505.229992  	67.158313 
506.665304  	67.162514 
508.100617  	67.640775 
509.535929  	67.922614 
510.971242  	68.757976 
512.406554  	69.165355 
513.841866  	68.153946 
515.277179  	66.600167 
516.712491  	65.683458 
518.147804  	66.454155 
519.583116  	67.667841 
521.018429  	68.205212 
522.453741  	68.228143 
523.889054  	67.020377 
525.324366  	65.597520 
526.759679  	65.626710 
528.194991  	65.974721 
529.630304  	66.336441 
531.065616  	67.001312 
532.500929  	67.806920 
533.936241  	68.614558 
535.371554  	68.135652 
536.806866  	67.306096 
538.242179  	67.832788 
539.677491  	68.168920 
541.112804  	68.357202 
542.548116  	69.155206 
543.983428  	69.556871 
545.418741  	70.211258 
546.854053  	70.892530 
548.289366  	70.478482 
549.724678  	70.369091 
551.159991  	70.827868 
552.595303  	70.817873 
554.030616  	70.486161 
555.465928  	70.104544 
556.901241  	70.212725 
558.336553  	70.523937 
559.771866  	70.121732 
561.207178  	69.822046 
562.642491  	70.300605 
564.077803  	70.681957 
565.513116  	70.673055 
566.948428  	70.843725 
568.383741  	71.087730 
569.819053  	71.120822 
571.254366  	71.329303 
572.689678  	71.478958 
574.124990  	71.250899 
575.560303  	71.336355 
576.995615  	71.424734 
578.430928  	70.983462 
579.866240  	71.171131 
581.301553  	72.063844 
582.736865  	72.556610 
584.172178  	72.849325 
585.607490  	72.973336 
587.042803  	72.734998 
588.478115  	72.556060 
589.913428  	72.727884 
591.348740  	73.038583 
592.784053  	72.900683 
594.219365  	72.578752 
595.654678  	72.588897 
